timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T16:57:07,t5,half,12,1,1345,1100,0.000502,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1200,0.000417,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1300,0.000345,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1400,0.000279,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1500,0.000223,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1600,0.000176,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1700,0.000138,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1800,0.000108,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1900,0.000084,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,2000,0.000065,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,0,1.932570,0.000000
2026-07-18T16:57:30,t5,half,12,1,1346,100,0.582268,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,200,0.020718,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,300,0.006726,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,400,0.003048,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,500,0.001566,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,600,0.000860,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,700,0.000493,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,800,0.000291,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,900,0.000177,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1000,0.000110,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1100,0.000071,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1200,0.000046,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1300,0.000031,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1400,0.000021,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1500,0.000015,1.000000
2026-07-18T16:57:30,t5,half,12,1,1346,1600,0.000011,1.000000
